,control_RunId0091_LaneId1,D0-C-1_RunId0091_LaneId1,D0-C-2_RunId0091_LaneId1,D0-C-3_RunId0091_LaneId1,D0-C-4_RunId0091_LaneId1,D0-I-1_RunId0091_LaneId1,D0-I-2_RunId0091_LaneId1,D0-I-3_RunId0091_LaneId1,D0-I-4_RunId0091_LaneId1,D0-I-6_RunId0091_LaneId1,D11-C-1_RunId0091_LaneId1,D11-C-2_RunId0091_LaneId1,D11-C-3_RunId0091_LaneId1,D11-C-4_RunId0091_LaneId1,D11-I-1_RunId0091_LaneId1,D11-I-2_RunId0091_LaneId1,D11-I-3_RunId0091_LaneId1,D11-I-4_RunId0091_LaneId1,D11-I-5_RunId0091_LaneId1,D11-I-6_RunId0091_LaneId1,D2-C-4_RunId0091_LaneId1,D2-I-1_RunId0091_LaneId1,D2-I-2_RunId0091_LaneId1,D2-I-3_RunId0091_LaneId1,D2-I-4_RunId0091_LaneId1,D2-I-5_RunId0091_LaneId1,D2-I-6_RunId0091_LaneId1,D5-C-1_RunId0091_LaneId1,D5-C-3_RunId0091_LaneId1,D5-C-4_RunId0091_LaneId1,D5-I-1_RunId0091_LaneId1,D5-I-2_RunId0091_LaneId1,D5-I-3_RunId0091_LaneId1,D5-I-4_RunId0091_LaneId1,D-5-I-5_RunId0091_LaneId1,D5-I-6_RunId0091_LaneId1
Ascoideaceae,0.0,0.0,0.0,1.4953568600139442e-06,1.6489619925523455e-06,1.2516438212232716e-06,4.41823483655e-06,0.0,2.04478733826117e-06,2.2811180658246004e-06,0.0,0.0,2.5888670187540197e-06,0.0,2.3087590180567192e-05,4.333691486373968e-05,1.3191513135507912e-05,2.125961057745919e-05,8.794866155048862e-06,9.96092482750278e-06,0.0,0.0,2.777005312095139e-06,6.360609677495919e-06,0.0,5.297242880893052e-06,1.5235155994029025e-06,6.357041670464568e-06,0.0,0.0,2.3907890214721454e-06,0.0,0.0,0.0,3.961899930843978e-06,0.0
Tricholomataceae,0.0,4.173576573592734e-06,6.040222854314343e-07,7.44290903659661e-06,4.103727492599244e-06,1.5574662070123062e-06,2.7488856397844467e-06,3.219885529737883e-06,3.1805046350525633e-06,7.096196700461595e-07,1.1758000799771412e-06,4.687397345878652e-06,1.6107109817461513e-06,2.7333524601459005e-06,1.5162387011460713e-05,7.190094527102563e-06,1.5730737395408972e-05,7.715782484412995e-06,2.735943444816763e-06,3.098685813481532e-06,2.1414843578785532e-06,7.4791605053937175e-06,3.887470492053913e-06,6.595616141428492e-07,8.218627773319648e-07,6.591553153887009e-06,1.8957662089579781e-06,6.591916306670203e-07,1.0204992849442763e-06,0.0,5.206155960926252e-06,1.2527861106042925e-06,5.435109703637678e-06,2.867961634888111e-06,0.0,5.733424566510014e-06
Harpellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7248032633859117e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaetosphaeriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trichomonascaceae,0.0,0.0,2.915840491523152e-06,4.491211679410691e-06,0.0,5.638852001141485e-06,0.0,4.441024697327023e-06,3.0706960395473855e-06,3.4255983883508037e-06,0.0,0.0,0.0,0.0,0.00010786556144228239,2.6031947743074448e-05,3.631823468157195e-05,4.25679487745899e-05,3.0817308179565736e-05,2.2437765418715123e-05,0.0,0.0,4.170281698293381e-06,6.367899024779934e-06,0.0,0.0,0.0,3.182163464381414e-06,0.0,0.0,0.0,0.0,0.0,1.384471875432312e-05,0.0,0.0
Lobariaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.407652416521961e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phacidiaceae,0.0,0.0,0.0,3.1522272644899302e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9269775304130533e-12,0.0,0.0,0.0,0.0,0.0,3.4576219094729445e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Herpotrichiellaceae,0.0,1.4997153773371244e-05,1.0341642444635157e-05,1.7698920190007612e-05,7.80679113673715e-06,1.9258658650432342e-05,2.0917544926922816e-05,8.750571926967966e-06,1.089087026175697e-05,1.4849518679341003e-05,1.453921265159873e-05,1.932048028538835e-05,1.0724565614033477e-05,1.5599509322630526e-05,0.0004357023676413566,0.00018465557116649673,0.0002979550660603556,0.0002642083431652978,0.00015440804143691838,0.00011200184875070116,1.0184716903533055e-05,6.01958064616442e-05,1.2325651998264662e-05,2.383982262015671e-05,2.0325288105602573e-05,1.88093186615945e-05,1.442576376146742e-05,1.254023662385801e-05,1.456022260332307e-05,0.0,3.6786335608426944e-05,9.533030175254966e-06,3.4465224066066214e-05,3.0007517876536667e-05,1.6412452032789436e-05,1.3633839043193656e-05
Ordosporidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470815431572954e-05,0.0,3.629965454172161e-05,8.775147836256002e-05,0.0,0.0,0.0,4.580174315631677e-05,1.1462407585932114e-05,0.0,0.0,2.1864976893639152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morosphaeriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthrodermataceae,0.0,4.862774717136453e-06,1.5834751212489788e-06,1.2194977707602094e-06,2.689532549397134e-06,4.082976821341057e-06,0.0,0.0,1.6675709105751155e-06,1.8603040321010735e-06,3.082419670784996e-06,6.1441251917599094e-06,2.11128035226034e-06,1.7914055998588812e-06,6.485357968309819e-05,4.0054546272736796e-05,6.0961892990647154e-05,3.4675398762272554e-05,2.151724439231814e-05,2.0308405884024882e-05,1.403502521774696e-06,1.2065845784694985e-05,1.1323557199107984e-06,5.187222882910876e-06,2.1545550427103966e-06,6.480034355509185e-06,3.7273856031387424e-06,1.7281043638169881e-06,1.337645371650006e-06,0.0,5.849229625394053e-06,0.0,9.498944221704135e-06,9.39813399082231e-06,0.0,3.757615976926108e-06
Enterocytozoonidae,0.0,1.506966249755791e-05,0.0,7.558408888291059e-06,0.0,6.326540531081218e-06,7.444115036376736e-06,2.242184266171205e-05,1.033555213839332e-05,0.0,1.9104740324847753e-05,3.8081094999641946e-05,1.3085649324517419e-05,0.0,0.00012966466139757225,0.00017524010823431055,4.445175275530395e-05,0.00014327802176378215,0.0,2.5174172388219767e-05,0.0,0.00014956746655951078,0.00024564068177516767,0.0004286699271761076,0.00032049274792818067,0.0006426087911725133,0.00010010961532105772,0.0,1.658136801702909e-05,0.0,0.00029002673231734514,0.0001526672373980637,0.0003826820269910731,0.00018639788593050066,0.0,0.00023289585827678737
Talbotiomycetaceae,0.0,0.0,0.0,0.0,3.476028425069501e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cantharellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Didymosphaeriaceae,0.0,7.328222822247988e-07,9.545215805376203e-07,0.0,0.0,6.153063973829466e-07,2.171998226630056e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0798624377581113e-06,2.269965576049386e-05,1.2782620985148047e-05,1.1889038125155282e-05,6.96746373175938e-06,8.647088440926356e-06,4.896777075304855e-06,8.460337818987901e-07,4.545820626726214e-06,0.0,0.0,2.5975391177615623e-06,0.0,0.0,1.041704341640356e-06,8.063349762887976e-07,0.0,5.87654312976596e-06,9.898735586514465e-07,8.588970357287425e-06,1.1330423308385567e-06,0.0,0.0
Chaetomiaceae,0.0,4.684505403489147e-06,1.0169499504937792e-06,1.0181521864459601e-05,9.50009239767475e-06,4.588844046912587e-06,2.314052960227394e-06,7.744421992934841e-07,2.1419170180793567e-06,5.973684297156381e-06,1.583689690878558e-05,1.1837763143369341e-05,2.7118410903937985e-06,1.1504884488831327e-06,0.00020422277909377338,8.473820444740517e-05,0.00010939348741774163,9.093365200851828e-05,4.14568444920137e-05,4.173631947854387e-05,4.506833738287228e-06,2.9058779741987973e-05,5.090603284486328e-06,1.5546406711128368e-05,8.302276232640392e-06,5.548867827562491e-06,9.575305740435835e-06,2.219669413998257e-06,8.590715295891383e-07,1.5346078458854928e-06,1.3773947919912882e-05,7.382298325084439e-06,3.355261411756317e-05,3.621439365272307e-06,8.300189195242625e-06,4.8264823746590375e-06
Mucoraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1448611511848254e-06,0.0,0.0,0.0,0.0,1.2874819525374915e-06,0.0,0.0,0.0,0.0,1.2498121026407679e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pleistophoridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.290404451990027e-06,0.0,0.0,0.0,0.0,0.0,3.318538249037037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydnaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roccellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.090310090087136e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saccotheciaceae,0.0,0.0,0.0,0.0,1.182049176502808e-06,3.588935475369557e-06,2.1114579449488263e-06,1.0599598384566683e-06,1.4657943604714449e-06,0.0,0.0,5.400684312132903e-06,0.0,0.0,0.00011952929313755565,1.863949493980698e-05,4.570526811850144e-05,3.5559610030532175e-05,2.101516861917182e-05,7.140433219646975e-06,0.0,1.1931609425144336e-05,9.953403587019848e-07,0.0,0.0,0.0,0.0,1.5190032488126291e-06,0.0,4.200759426340853e-06,1.7138237307997822e-06,0.0,4.174784647030323e-06,1.6521914259048008e-06,0.0,3.3029433848160095e-06
Fomitopsidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2854234307546984e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phycomycetaceae,0.0,5.225749781883056e-07,0.0,0.0,5.780577941992729e-07,8.775489910468698e-07,1.0325667886447268e-06,2.073409662940952e-06,7.168177700277298e-07,0.0,6.625005211741434e-07,1.7607319687970966e-06,0.0,2.3101470992855657e-06,2.5179942990138074e-05,5.064042617250683e-06,1.2331728719365449e-05,7.452739148292693e-06,1.0277052984094171e-05,1.134863528991363e-05,1.2066120145258016e-06,2.5932968169553436e-06,1.460254607843929e-06,7.432554573811422e-07,0.0,9.284970026286502e-07,0.0,1.4856770510817606e-06,5.749968210127757e-07,2.0542983965664377e-06,1.6762232657756725e-06,0.0,2.0415959439684156e-06,1.615943143886978e-06,0.0,1.6152392009955323e-06
Savoryellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dothioraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.634640340994961e-12,0.0,0.0,5.249432369691359e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lichtheimiaceae,0.0,1.3417925766495644e-05,9.986985557331328e-06,6.729956254318599e-06,4.240723830510104e-06,8.047298548944207e-06,7.575074034361131e-06,4.753394608786138e-06,1.4461394920167663e-05,1.4666183613753633e-05,8.505365913421246e-06,6.4585047499980685e-06,9.986891853818736e-06,4.236901549564995e-06,5.937559162066272e-05,1.6717779588022954e-05,4.2406650643631814e-05,2.9615342584585083e-05,1.8848523423783788e-05,3.362236975043433e-05,1.2171359016951882e-05,1.6646732829148943e-05,1.1605381487670578e-05,1.9084240480203898e-05,8.492993434691605e-06,3.40580077382985e-06,7.83621325139388e-06,1.0899162917942581e-05,5.27283505603906e-06,1.8838324326561228e-05,6.148520113180845e-06,7.767650152237601e-06,1.4977472250594767e-05,1.3336667633015521e-05,7.641772609091706e-06,8.887238577663577e-06
Entylomataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trichosporonaceae,0.0,4.37352651487602e-06,1.42416024415523e-06,4.38721194831968e-06,6.047340562559108e-06,0.0,2.160435543706231e-06,4.3381871097762286e-06,4.499385238103906e-06,5.019411436922945e-06,1.3861473072818177e-06,0.0,1.8988625091776541e-06,4.833511942638706e-06,9.219682226816135e-05,3.602462181680114e-05,6.934187752711961e-05,5.457668168154511e-05,4.30052773255107e-05,2.0091674497116157e-05,3.786884556493479e-06,1.2208376282070273e-05,3.055285132487724e-06,6.220442206116085e-06,5.813349880581774e-06,5.828072185054036e-06,6.704739871681371e-06,0.0,2.406127300035614e-06,0.0,7.0143110593790315e-06,4.430717747139366e-06,4.271623387214552e-06,5.071547491727932e-06,2.9059442564237693e-06,0.0
Myxotrichaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrakiaceae,0.0,0.0,0.0,0.0,0.0,4.941365029656888e-06,0.0,0.0,2.0181541415859693e-06,0.0,5.595682305247839e-06,0.0,0.0,0.0,2.278687610701548e-05,1.996047895560366e-05,2.820933851415005e-05,2.4479823429399306e-05,1.736062740940065e-05,1.4746776829916702e-05,0.0,0.0,0.0,2.092587743063483e-06,0.0,0.0,1.5036719267444351e-06,4.18282779678285e-06,0.0,0.0,0.0,3.974708053830028e-06,0.0,0.0,0.0,4.547601663132656e-06
Leptosphaeriaceae,0.0,4.928171665818607e-06,1.83402338435481e-06,1.1299640385779647e-05,2.3363165873520664e-06,8.275773340771235e-06,6.95548363291597e-06,8.38002953427022e-06,2.8971380769016723e-06,1.0773270293605222e-06,5.355211787750641e-06,9.488387599213269e-06,0.0,1.0374270226657857e-06,9.207664356885137e-05,3.684090482307654e-05,8.41062316201424e-05,5.0202471875335056e-05,4.015186937514575e-05,1.6465218526846577e-05,0.0,1.921560633209109e-05,2.623049572242427e-06,6.0079807629785045e-06,3.743195214927339e-06,2.5017832361126445e-06,5.0366843857644676e-06,1.0007684274022794e-06,3.0985935410782494e-06,2.7675960589818356e-06,9.032979652981743e-06,2.8529233248431202e-06,8.251449104965825e-06,3.265551307469718e-06,0.0,6.528257512822768e-06
Melampsoraceae,0.0,0.0,1.0365227873689012e-06,0.0,0.0,0.0,3.930984383399814e-07,3.946737922933281e-07,1.0915708274603436e-06,1.2177314912191924e-06,1.0088564657974272e-06,0.0,1.3820174161725844e-06,5.863157244331676e-07,8.216580585473138e-06,2.3134587706131783e-06,4.694692251314268e-06,9.457532280290759e-07,2.3474860066459078e-06,3.3234064102827536e-06,0.0,9.872687559854692e-07,3.706128663926479e-07,1.6977452468775239e-06,0.0,2.1208742664427745e-06,0.0,5.655976301778292e-07,0.0,0.0,1.2762772448848807e-06,5.374558946997702e-07,0.0,2.4607598589992283e-06,0.0,0.0
Tapinellaceae,0.0,0.0,4.0930566414491675e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.858566356006047e-12,0.0,0.0
Dimargaritaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.407652416521961e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stereaceae,0.0,0.0,7.893669122068264e-07,0.0,6.70369864138697e-07,0.0,5.987304943935023e-07,6.011299250687172e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.7729188352914838e-05,3.5236423714566864e-06,1.6088653786518768e-05,7.202410930240864e-06,1.1918231501811425e-06,4.049519548339037e-06,2.7986002104382615e-06,2.2555720885077755e-06,2.257930361269454e-06,8.619485196547292e-07,0.0,0.0,6.193708223705392e-07,0.0,0.0,0.0,9.719526094278324e-07,0.0,4.735251074609395e-06,2.8109981303615167e-06,0.0,0.0
Peltigeraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.407652416521961e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2115861696510118e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Physalacriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024350395603233e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.297115421515013e-07,0.0,0.0,0.0,0.0,6.011273684291626e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.094002320484992e-07,0.0,0.0
Cordycipitaceae,0.0,7.795128521183803e-06,7.2524096974245085e-06,1.563904134135314e-05,3.6954654382068423e-06,1.8700275297092845e-05,1.8703104779561123e-05,8.836733195805682e-06,4.582544031430877e-06,3.408120991992867e-06,3.388239450602874e-05,0.0001050577051026321,1.353770441564772e-05,1.640948717172085e-05,0.0003545235328197118,0.00012733740291362693,0.00019544635250410427,0.00012175845564881868,0.00012483031892633153,6.696986394871886e-05,1.2856249097554455e-05,2.6249586435608992e-05,7.260758625972427e-06,3.484475508943258e-05,1.578878321555223e-05,5.935788111716011e-06,1.3657317191278276e-05,1.899556843521102e-05,1.715418573849738e-05,8.755282257766737e-06,3.2147781108839125e-05,1.504202470088609e-05,3.915515364775636e-05,6.887041512995651e-06,8.878957993086203e-06,1.3768082711024152e-05
Pseudeurotiaceae,0.0,7.471176218326926e-06,5.56080949374602e-06,8.565205338870875e-06,1.2986923292243498e-05,1.702696743374023e-05,7.381226385830546e-06,1.0586866964538723e-05,1.1712270090743969e-05,8.166213178962124e-06,1.082476657763387e-05,3.0567118751267555e-05,4.819323009891338e-05,4.0891595558141816e-05,0.00011754902032736949,5.791988725026792e-05,0.00035890636098140084,5.834919050735036e-05,3.9880860957117385e-05,3.0310390898534942e-05,9.857572175084455e-06,0.00016816603535739038,8.947303493707278e-06,4.0986817664119643e-05,1.1349471149428764e-05,2.654916524658908e-05,1.1998930426138235e-05,2.882639604615906e-05,0.0001362278058439092,1.6782855192497258e-05,1.711765217922307e-05,2.1625355550330216e-05,2.5018621306291476e-05,2.475310411497359e-05,8.509963578046986e-06,3.958771372775535e-05
Hypocreaceae,0.0,5.8919143277654e-06,4.385362113371897e-06,6.754686890205232e-06,1.3034940982925832e-05,7.773987409081413e-06,1.7462934440954976e-05,5.009405052031853e-06,2.3091307828155446e-06,5.152027153602674e-06,1.3872008579809545e-05,2.2687832581379855e-05,1.1694189246504955e-05,1.3643344243415764e-05,0.00018829978998100363,0.00010766661402758547,0.00011917495177379199,0.00010603526161844748,8.276531496031472e-05,6.046144394253266e-05,4.858670261391577e-06,2.715034520353321e-05,7.05601689866774e-06,1.6760073334226e-05,2.983470952175099e-06,2.9910265902571604e-06,6.881882928075101e-06,1.1964765507427374e-05,3.7045478361127047e-06,0.0,1.754910583564989e-05,6.821669760510321e-06,1.644180793713602e-05,1.3013851681874464e-05,2.237040722417197e-06,5.2032730166341754e-06
Orbiliaceae,0.0,2.478654204013626e-06,3.2285166346723304e-06,4.9728205843103946e-06,3.6557570787186864e-06,2.774900683058786e-06,8.162707485128417e-07,8.195419783760315e-07,5.666629840533843e-06,1.2643125727269662e-06,1.0474475883903928e-06,1.391904153712813e-06,1.4348828190730588e-06,3.65246204438483e-06,3.27017221394534e-05,1.6013026578589272e-05,3.168278896286554e-05,2.55301931036742e-05,1.2998841836225698e-05,1.3802137956028431e-05,9.53858000366545e-07,1.0250340981189754e-05,2.3087380591207582e-06,4.700501276660795e-06,4.3928803821187e-06,4.4040053485879984e-06,2.5332313429043603e-06,1.174466128362101e-06,1.8181994255176158e-06,0.0,5.300391354346067e-06,1.116029682824105e-06,6.455737556816842e-06,3.832334530184062e-06,2.1958880469614837e-06,0.0
Amanitaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1589066293013187e-06,0.0,0.0,0.0,1.3244035359934906e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0412327430055512e-06,0.0,0.0
Boletaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Didymellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1230969146906094e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pneumocystidaceae,0.0,7.178716007993872e-06,0.0,0.0,3.970447221899545e-06,6.0275321750642625e-06,0.0,0.0,0.0,0.0,9.10090091405669e-06,6.046880972951806e-06,0.0,0.0,6.794500929641725e-05,7.652233239413377e-05,9.528941282714148e-05,4.265823092405178e-05,2.8235582586709086e-05,5.996094283485001e-06,4.143867074416665e-06,1.7812316079405316e-05,0.0,0.0,0.0,0.0,3.6683915739057587e-06,0.0,3.9494226243478906e-06,0.0,1.1513305547763468e-05,0.0,0.0,5.549632779609132e-06,0.0,0.0
Magnaporthaceae,0.0,4.665356516280032e-06,3.4724329943926138e-06,9.359910260873338e-06,5.897927563682278e-06,5.03642152138924e-06,4.609187577827492e-06,5.9498473336712455e-06,3.656848265353888e-06,2.039748213907579e-06,5.0696229563854e-06,5.6139875389805485e-06,1.1574668046914211e-06,3.928407732976046e-06,5.046468580839969e-05,5.5543595464560174e-05,4.521681805078406e-05,3.326765210818574e-05,2.359278916784028e-05,2.6720815897473225e-05,7.69441906431663e-07,1.5710283517997274e-05,1.862373448645993e-06,2.843790162247823e-06,7.087147677421136e-06,7.105095873915449e-06,9.536164692700073e-06,2.8421949278585026e-06,2.200011162624248e-06,0.0,9.620165958295833e-06,4.501298969325192e-06,1.562281286490489e-05,6.182804538737586e-06,0.0,2.060037054488624e-06
Cuniculitremaceae,0.0,0.0,2.1021040137984177e-06,0.0,1.7852118708596516e-06,2.7101284539340146e-06,1.5944344207808918e-06,0.0,4.427486680875055e-06,0.0,4.091991516139216e-06,8.15648446480877e-06,0.0,4.7562741608899716e-06,2.2218012298941118e-05,0.0,1.6661746566760773e-05,1.1508121273913706e-05,1.9043130810204652e-05,8.087979586755439e-06,0.0,8.008860547766059e-06,3.0064627753602873e-06,2.295390666665115e-06,2.8602273205648996e-06,0.0,1.649400135223299e-06,0.0,1.7757586886281288e-06,0.0,0.0,8.719832943419212e-06,0.0,0.0,0.0,0.0
Helotiaceae,0.0,2.7273802350372495e-06,1.7762446338089284e-06,1.3679573124876271e-06,0.0,5.725039165087203e-07,6.736359298307996e-07,0.0,0.0,1.0433871078651073e-06,8.644170227095799e-07,2.297366775741889e-06,0.0,1.004744103972658e-06,1.9947235681321227e-05,7.928950095290783e-06,1.307327565119599e-05,2.106905754185907e-05,8.045572124527414e-06,4.556143192734248e-06,7.871812412414971e-07,1.6918401132287734e-06,4.445723588721615e-06,3.879137594901136e-06,1.2084234167953703e-06,1.211483748246071e-06,6.968585093703774e-07,9.692403946550785e-07,0.0,1.3402030994404673e-06,0.0,1.842030219697774e-06,0.0,3.1626739526886363e-06,0.0,0.0
Ustilaginaceae,0.0,5.690050767539494e-06,5.558588061230321e-06,1.8550531371926095e-05,9.441262018425221e-06,1.911036126287874e-05,9.837703644085036e-06,7.055091814852046e-06,9.756326060311519e-06,1.9591082255096065e-05,1.2623849349091478e-05,2.156817020950913e-05,9.881841613213191e-06,1.6769337510176164e-05,0.0016278931483745315,0.00027294181864797646,0.0008664860399074533,0.0008047280996093896,0.00039165544622940377,0.0003968480923756041,8.211361892958974e-06,6.52982434229418e-05,2.3849944598298514e-05,4.0464636294024215e-05,3.781645754000607e-05,1.263740923068439e-05,2.3261356785803294e-05,1.0110484377441582e-05,4.695633984542158e-06,5.592050258827141e-06,3.194018616784159e-05,1.3450401472340691e-05,0.00012782187064806742,3.9589145189491394e-05,0.0,2.1984388458589475e-05
Tuberaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6004419433288765e-06,4.881199390008089e-07,7.429048199760158e-07,1.1972748695746502e-06,1.4858981810151897e-06,8.414522643939651e-07,0.0,3.124578473607096e-07,0.0,3.5820967154090396e-07,0.0,0.0,0.0,3.5800873252852004e-07,0.0,0.0,0.0,0.0,0.0,1.1681982090789353e-06,0.0,7.784595429507866e-07
Bionectriaceae,0.0,0.0,0.0,0.0,0.0,0.0,6.598211580006261e-07,0.0,0.0,0.0,1.6933795115796414e-06,0.0,0.0,0.0,0.0,0.0,2.9550396690710617e-06,0.0,1.313429228088787e-06,1.1156767121231467e-06,0.0,0.0,0.0,1.8997925634358033e-06,0.0,0.0,6.825674941816767e-07,0.0,0.0,0.0,0.0,2.70638142684524e-06,0.0,0.0,0.0,0.0
